ParentId,PostType,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,,LastActivityDate,LastEditDate,CommentCount,FavouriteCount
23210,1,2014-09-09T11:46:10.610,1,5786,19957,,2015-05-27T16:55:34.407,2017-04-13T12:56:25.627,0,,"<p>Regarding one of my previous questions about minidlna (found here <a href=""https://raspberrypi.stackexchange.com/questions/23190/minidlna-srt-files"">miniDLNA &amp; srt files</a>)</p>

<p>I want to know If (an how) I can install UMS (Universal Media Server) on a raspi.
I also wonder if it can do the heavy lifting required.</p>

<p>Since my miniDLNA refused to stream .srt files with video I'm looking for an alternative.</p>

<p>Following this guide:
<a href=""http://www.slsmk.com/how-to-install-universal-media-server-ums-on-ubuntu-in-headless-mode/"" rel=""nofollow noreferrer"">http://www.slsmk.com/how-to-install-universal-media-server-ums-on-ubuntu-in-headless-mode/</a></p>

<p>I run into the following problem when trying to do:</p>

<pre><code> #  update-rc.d UMS defaults

update-rc.d: using dependency based boot sequencing
insserv: script UMS is not an executable regular file, skipped!
insserv: Script UMS is broken: incomplete LSB comment.
insserv: missing `Provides:' entry: please add.
insserv: missing `Required-Start:' entry: please add even if empty.
insserv: missing `Required-Stop:'  entry: please add even if empty.
insserv: missing `Default-Start:'  entry: please add even if empty.
insserv: missing `Default-Stop:'   entry: please add even if empty.
insserv: Default-Start undefined, assuming empty start runlevel(s) for script `UMS'
insserv: Default-Stop  undefined, assuming empty stop  runlevel(s) for script `UMS'
</code></pre>

<p>the config file:</p>

<p>nano /etc/init.d/UMS</p>

<pre><code>#!/bin/bash
#
### BEGIN INIT INFO
# Provides:          ums
# Required-Start:    $local_fs $remote_fs $network
# Required-Stop:     $local_fs $remote_fs $network
# Default-Start:     2 3 4 5
# Default-Stop:      0 1 6
# Short-Description: Starts UMS program.
# Description:       Java Upnp Media Server
### END INIT INFO

#set -x

# Author: Papa Issa DIAKHATE 
#
PATH=/usr/local/sbin:/usr/local/bin:/sbin:/bin:/usr/sbin:/usr/bin
DESC=""Universal Media Server""
NAME=UMS
UMS_PROFILE=/etc/UMS.conf
DAEMON=/opt/ums/$NAME
DAEMON_OPTS=""console""
SCRIPTNAME=/etc/init.d/$NAME
UMS_START=1 # Wether to start or not UMS ver at boot time.
DODTIME=30  # Time to wait for the server to die, in seconds.
            # If this value is set too low you might not
            # let the program to die gracefully and 'restart' will not work

test -x $DAEMON || exit 1

# Load the VERBOSE setting and other rcS variables
. /lib/init/vars.sh

# Define LSB log_* functions.
# Depend on lsb-base (&gt;= 3.0-6) to ensure that this file is present.
. /lib/lsb/init-functions

# Include ums defaults if available
if [[ -f ""/etc/default/$NAME"" ]] ; then
        . /etc/default/$NAME
fi

# May we run the init.d script ?
[[ $UMS_START = 1 ]] || exit 1

#--------------------------------------------------------------------------
# Some color codes
txtred=$'\e[0;31m' # Red
txtylw=$'\e[0;33m' # Yellow
txtrst=$'\e[0m'    # Text Reset
#--------------------------------------------------------------------------
warnout(){
    echo &gt;&amp;2 -e """"$txtylw""Warning:$txtrst $1""
}
#--------------------------------------------------------------------------
running(){
    pid=`pgrep -f 'java .*ums.jar.*'`
}
#--------------------------------------------------------------------------
do_start(){
    running &amp;&amp; { warnout ""$NAME is already running !""; exit 0; }
    echo ""Starting $DESC : $NAME""
    UMS_PROFILE=""$UMS_PROFILE"" start-stop-daemon --start --quiet --background --oknodo \
        --exec $DAEMON -- $DAEMON_OPTS

}
#--------------------------------------------------------------------------
do_stop(){
    running || { warnout ""$NAME is NOT running !""; exit 0; }   
    local countdown=""$DODTIME""
    echo -e ""Stopping $DESC : $NAME \c ""
    kill -9 $pid
    while running; do
        if (($countdown &gt;= 0)); then
            sleep 1; echo -n .;
            ((--countdown))
        else
            break;
        fi
    done
    echo
    # If still running, then try to send SIGINT signal
    running &amp;&amp; { \
        echo &gt;&amp;2 ""Using kill -s SIGINT instead""; \
        echo &gt;&amp;2 ""If you see this message again, then you should increase the value of DODTIME in '$0'.""; \
        kill -2 $pid; \
    }

    if [ -e ""/opt/ums/debug.log"" ]; then
    count=9
    while [ $count -ge 1 ]
    do
    if [ -e ""/opt/ums/debug.log.$count"" ]; then
        plus=$((count+1))
        mv ""/opt/ums/debug.log.$count"" ""/opt/ums/debug.log.$plus""
    fi
        count=$((count-1))
    done
    if [ -e ""/opt/ums/debug.log"" ]; then
        mv ""/opt/ums/debug.log"" ""/opt/ums/debug.log.1""
    fi
    fi

    return 0
}
#--------------------------------------------------------------------------
do_force-stop(){
    running || { warnout ""$NAME is NOT running !""; exit 0; }   
    echo ""Stopping $DESC : $NAME""
    kill -9 $pid
    if [ -e ""/opt/ums/debug.log"" ]; then
    count=9
    while [ $count -ge 1 ]
    do
    if [ -e ""/opt/ums/debug.log.$count"" ]; then
        plus=$((count+1))
   mv ""/opt/ums/debug.log.$count"" ""/opt/ums/debug.log.$plus""
    fi
       count=$((count-1))
    done
    if [ -e ""/opt/ums/debug.log"" ]; then
   mv ""/opt/ums/debug.log"" ""/opt/ums/debug.log.1""
    fi
    fi
}
#--------------------------------------------------------------------------
do_status(){
    echo -n "" * $NAME is ""
    ( running || { echo ""NOT running ""; exit 0; } )
    ( running &amp;&amp; { echo ""running (PID -&gt; $(echo $pid))""; exit 0; } )
}
#--------------------------------------------------------------------------
case ""$1"" in

    start|stop|force-stop|status)
        do_${1}
        ;;
    restart|reload)
        do_stop
        do_start
        ;;
    force-restart|force-reload)
        do_force-stop
        do_start
        ;;
    *)
        echo ""Usage: $SCRIPTNAME {start|stop|force-stop|restart|force-restart|reload|force-reload|status}""
        exit 1
        ;;
esac
</code></pre>
"
23361,1,2014-09-18T11:46:21.137,3,8851,20386,,2014-09-18T14:33:59.357,,0,,"<p>For my project we got a pre-installed rpi with all the working libraries and an example program to set a servo in middle position.</p>

<p>The info: in a period of 20ms (50hz) we need 1,5ms to set it to middle position, 2ms to set it to the right, 1ms to set it to the left. </p>

<p>If one would use only softPwm I suppose it would look something like this to set it to the middle:</p>

<pre><code>    pinMode(0,output);
    digitalWrite(1,LOW);
    softPwmCreate(1,0,200);
    softPwmWrite(1,185);
</code></pre>

<p>But my teacher added: <code>pwmSetClock(500);</code>
And his example program (which doesn't put the servo spot on in the middle but just a little off):</p>

<pre><code>   pinMode(0,output);
   digitalWrite(1,LOW);
   pwmSetClock(500); 
   softPwmCreate(1,0,500); 
   softPwmWrite(1,14);
</code></pre>

<p>I thought that softPwm uses the 'time off duration' values, so in the example it would mean its off for 486ms? Or did the pwmSetClock(500) change the entire calculation?</p>

<p>Basicly, with these values I would not know how to calculate the values to insert in softPwmWrite() to set the servo to the left or right.
The other pwm values (like pwmRange etc) are default as far as I know.</p>

<p>My question: I want to understand how to calculate the value needed for softPwmWrite, to set the pwm to 2ms or 1ms, and how pwmSetClock() changes/affects the calculation.
I've been browsing internet for concrete info about this but I can't find any explanations which take pwmSetClock into consideration.</p>
"
23442,1,2014-09-22T12:41:34.320,1,932,20460,,2014-09-22T12:51:03.793,,0,,"<p>Is it possible to manipulate rPi B+ with ArchLinux system clock, I need to slow it down because of power management purposes.</p>
"
23617,1,2014-10-01T13:39:28.373,1,1493,20656,,2015-12-31T06:21:49.297,2015-12-31T06:21:49.297,9,,"<p>I have a python program that sends text message using a USB modem, it works fine..
But sometimes when I reboot my device the program cant find the device, so I need unplug than plug back again to work... is there someway for me to locate the usb inside the code without unpluging the device?</p>

<p>At this point:</p>

<pre><code>dongle = serial.Serial(port=""/dev/serial/by-id/usb-HUAWEI_HUAWEI_Mobile-if02-port0"",baudrate=9600,timeout=0,rtscts=0,xonxoff=0)
</code></pre>

<p>I get this error:</p>

<pre><code>Traceback (most recent call last):
  File ""lsms.py"", line 5, in &lt;module&gt;
    dongle = serial.Serial(port=""/dev/serial/by-id/usb-HUAWEI_HUAWEI_Mobile-if02-port0"",baudrate=9600,timeout=0,rtscts=0,xonxoff=0)
  File ""/usr/lib/python2.7/dist-packages/serial/serialutil.py"", line 260, in __init__
    self.open()
  File ""/usr/lib/python2.7/dist-packages/serial/serialposix.py"", line 276, in open
    raise SerialException(""could not open port %s: %s"" % (self._port, msg))
serial.serialutil.SerialException: could not open port /dev/serial/by-id/usb-HUAWEI_HUAWEI_Mobile-if02-port0: [Errno 2] No such file or directory: '/dev/serial/by-id/usb-HUAWEI_HUAWEI_Mobile-if02-port0'
</code></pre>
"
23762,1,2014-10-08T06:11:10.203,0,193,20527,,2014-10-08T07:49:37.403,2014-10-08T07:41:44.677,2,,"<p>I need to do some changes in my audio card driver on the raspberry pi board.</p>

<p>What I need to do is: I have to check which model board it is and then I have to program the GPIO's based on the revision number that I get.</p>

<p>Can anyone suggest me how to do?</p>
"
23777,1,2014-10-08T13:12:51.723,0,1455,20802,,2014-10-08T23:06:24.993,,0,,"<p>I'm really new to <code>Raspberry Pi</code> and <code>Arduino programming (+ I2C)</code>. Recently I start working on a project where I have to connect an Arduino and a Raspberry Pi to send and receive data from each other.</p>

<p>I'm using <code>Wire.h</code> to handle I2C from the Arduino end. Hence it has <code>Wire.onReceive()</code> and <code>Wire.onRequest()</code> methods, I can specify two methods to act as trigger methods. But I've having a trouble in implementing such kind of methods.</p>

<p>I need to implement a method (on <code>Raspberry Pi</code>), which will be invoked only when the Arduino sends some data (some kind of an interrupt). I need this to be written in <code>C/C++</code>, since I already have some other functions (using <code>OpenCV</code>) implemented.</p>

<p>Any ideas or suggestions to achieve this task ?</p>
"
23836,1,2014-10-10T20:20:50.143,3,728,20856,,2015-02-26T01:07:43.783,2014-10-10T22:33:33.507,3,,"<p>I did a bunch of work with my raspberry pi about a year ago. I got busy with other projects, but have started to work with the pi again. I somehow set my IP address to 192.168.1.123, but I don't see how this is happening. I check the configuration settings on my router, and it says 192.168.1.123 has a dhcp lease on its IP. I check /etc/network/interfaces, and it has no reference to static. If I cycle the power on the pi, each time the IP address gets assigned the same value, as if it was static. How is this possible? Could it be that my router associates the MAC address of my pi with a static IP I assigned in a previous version of /etc/network/interfaces?</p>

<p>Here is the current version of /etc/network/interfaces</p>

<p>pi@raspberrypi ~ $ cat /etc/network/interfaces
    auto lo</p>

<pre><code>iface lo inet loopback
iface eth0 inet dhcp

allow-hotplug wlan0
iface wlan0 inet manual
wpa-roam /etc/wpa_supplicant/wpa_supplicant.conf
iface default inet dhcp
</code></pre>

<p>Here is /etc/wpa_supplicant/wpa_supplicant.conf</p>

<p>pi@raspberrypi ~ $ sudo cat /etc/wpa_supplicant/wpa_supplicant.conf</p>

<pre><code>ctrl_interface=DIR=/var/run/wpa_supplicant GROUP=netdev
update_config=1

network={
ssid=""LFI92""
key_mgmt=NONE
auth_alg=SHARED
wep_key0=3f8blahblahblah
}
</code></pre>
"
23909,1,2014-10-14T16:38:44.283,1,7443,21921,,2015-10-09T11:13:34.830,,2,,"<p>What I'd like to do is to create an interrupt one a timer expires after 1 ms ... 100 ms. It doesn't even have to be very accurate.</p>

<p>Working with microcontrollers I'm used to start a timer say in main() and get an interrupt when it expires.</p>

<p>But how do I set this up with the Raspberry Pi? I'm using WiringPi but so far I haven't found how to do this.</p>

<p>I'd be happy to get some insights on this.
Thank you very much.</p>
"
23944,1,2014-10-16T15:35:26.683,0,429,21967,,2014-10-18T17:35:51.740,,1,,"<p>the topic name might seem a bit chaotic, but I'm struggling to describe in one line what I mean. I want to create a python script that plays different sounds when certain button is pressed. So far I came to this point:</p>

<pre><code>import RPi.GPIO as GPIO
import time
import pygame

GPIO.setmode(GPIO.BCM)
GPIO.setup(18, GPIO.IN, pull_up_down=GPIO.PUD_UP)
GPIO.setup(17, GPIO.IN, pull_up_down=GPIO.PUD_UP)

pygame.mixer.init()
bang = pygame.mixer.Sound('aa.wav')

while True:
    input_state = GPIO.input(18)
    input_state2 = GPIO.input(17)
    if input_state == False:
        print('Button pressed')
        bang.play()
        time.sleep(1.5)
    if input_state2 == False:
        print('Button2 pressed')
        time.sleep(0.3)

GPIO.cleanup()
</code></pre>

<p>I used time.sleep(1.5), because this is how long the sound is. If I don't do that, when I press the button I hear the sound multiple times (and I understand that this is how it's supposed to be). All this implies that on a button press I want to hear the sound ONCE only, and then it can play again after the previous execution is finished. </p>

<p>Technically the sleep solves the problem... But only when there is one sound I want to use. Is there a chance I can in some way get a polyphonic output? Like... When I press both buttons in the same time, I get two different sounds (but each of them still plays only once)? I believe the sleep function doesn't have use in this case, but as I'm new to python, I don't know an alternative and I don't know how to look for it...</p>

<p>Thanks for any help,
S.</p>
"
23991,1,2014-10-19T19:49:11.387,1,8096,22015,,2014-10-20T10:53:44.483,2014-10-19T21:20:18.770,3,,"<p>I'm quite new to the GPIO portion of the raspberry pi, and I am wondering how to rig up something that will detect button presses. I have a model b+ (40 pin). Which pins do I wire it to? How do I even start on the software component?</p>

<p>My goal is to have the button pulse trigger the escape key.</p>

<p>I can't find much on the Internet that is at my level and works for b+, sadly. Any help is very much appreciated!</p>

<p>Edit: more things after doing more research. What's this about pull up resistors? What do they do? Do I need one, and where should I put it?</p>
"
24092,1,2014-10-24T20:06:51.470,16,13899,5538,,2019-06-04T14:10:04.190,2015-05-18T13:55:17.873,0,,"<p>I'm interested in compiling a custom kernel for the pi.  I have the source from <a href=""https://github.com/raspberrypi/linux/tree/rpi-4.0.y"">the github archive</a>, which includes a make target for a default configuration:</p>

<pre><code>make ARCH=arm bcmrpi_defconfig
</code></pre>

<p>But (as with normal linux distro kernels) this includes a lot of stuff I will never need, and some things that I'd like to change.</p>

<p>What are the options that are actually <em>required</em> to make various common pi-centric things work?</p>
"
24118,1,2014-10-26T11:24:13.283,14,17704,,user20088,2021-02-18T21:49:42.023,2020-10-08T13:43:59.577,4,,"<p>I recently downloaded archlinux, but as embarrassing as it is I simply don't think I am installing it correctly. When I do my version of the install and hook it up to the Raspberry Pi, the screen remains black.</p>
<p>I have never installed a .tar.gz to a SD, I have found this: <a href=""http://archlinuxarm.org/platforms/armv6/raspberry-pi"" rel=""nofollow noreferrer"">http://archlinuxarm.org/platforms/armv6/raspberry-pi</a></p>
<p>But I'm not on linux. Any Help/link to instructions would be Great!</p>
"
24234,1,2014-11-01T15:01:01.113,3,814,22295,,2014-11-22T18:06:09.690,2014-11-02T10:29:23.510,2,,"<p>I have made a simple C++ program that simply counts up a variable to 1,000,000,000 and then displays the time it took. I used a simple for loop to do this.</p>

<pre><code>for(long n=0;n&lt;1000000000;n++);
</code></pre>

<p>The time it took is about 22 seconds. This confuses me a little, because the pi operates at 700Mhz and the program used about 96% of the cpu. Why didn't this take about 2 seconds? Does increasing an integer by 1 take 10 clock cycles in this case? I have previously worked with AVR microprocessors and this was a reasonably good way to estimate the speed in those cases. I didn't use any optimization flags when I compiled the code, and the OS I used is Rasbian.</p>
"
